lot_id,name,start_price,appraised_price,region_code,property_group,is_closed,auction_cnt,is_single_step,no_docs,zaklad_percent,price_vs_appraised,duration_hours,red_flag_score,ensemble_score,xgb_prob,iso_anomaly,url,is_suspicious,flag_type,comment
23462446,Бўш ер участкаси - Y1730206-179261/056,3468264.71,17341323.56,UZ-XO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,245,0,0,25.0,0.19999999988466857,-1.0,4.5,0.623,0.99931836,0,https://e-auksion.uz/lot-view?lot_id=23462446,,,
23173474,"Ko`chma savdo joyi, yo`l yoqasida - SX37712",100000.0,100000.0,UZ-SA,Koʻchma savdo joylari,0,85,0,0,50.0,1.0,-1.0,2.5,0.0196,0.0004579788,0,https://e-auksion.uz/lot-view?lot_id=23173474,,,
23453508,Бўш ер участкаси - Y1727212-977287/001,11119702.95,55598514.76,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,318,0,0,25.0,0.1999999999640278,-1.0,4.5,0.6444,0.9993864,0,https://e-auksion.uz/lot-view?lot_id=23453508,,,
23335909,KA1712244002/10-1 yer uchastkasi,4218750.0,12039948.0,UZ-SI,Yer uchastkalari,0,35,0,0,12.5,0.35039603161076777,-1.0,4.5,0.6722,0.9994229,0,https://e-auksion.uz/lot-view?lot_id=23335909,,,
22798051,Nexia 3 30 810 CBA,69102880.0,69102880.0,UZ-BU,Avtotransport,0,1,1,0,10.0,1.0,-1.0,5.0,0.7994,0.9958021,1,https://e-auksion.uz/lot-view?lot_id=22798051,,,
23425423,Omborxona binosi,961644000.0,961644000.0,UZ-FA,Koʻchmas mulk,0,33,0,1,5.0,1.0,-1.0,4.5,0.9118,0.99614537,1,https://e-auksion.uz/lot-view?lot_id=23425423,,,
23457106,Бўш ер участкаси - Y1714207-609270/032,4896474.99,24482374.97,UZ-NW,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,314,0,0,25.0,0.19999999983661718,-1.0,4.5,0.6461,0.99917465,0,https://e-auksion.uz/lot-view?lot_id=23457106,,,
23377973,MG1722204038/1 yer uchastkasi,45383591.6,453835916.0,UZ-QR,Yer uchastkalari,0,58,0,0,5.0,0.1,-1.0,5.5,0.7347,0.998895,1,https://e-auksion.uz/lot-view?lot_id=23377973,,,
23069419,GM UZ DAMAS-2,81250000.0,81250000.0,UZ-SU,Avtotransport,0,1,1,1,5.0,1.0,-1.0,7.0,0.8999,0.9993789,1,https://e-auksion.uz/lot-view?lot_id=23069419,,,
23273376,KA1706258041/7-1 yer uchastkasi,10941990.4,54709952.00399999,UZ-SA,Yer uchastkalari,0,24,0,0,12.5,0.19999999998537746,-1.0,4.5,0.6198,0.9992674,0,https://e-auksion.uz/lot-view?lot_id=23273376,,,
23330572,MG1708218039/118 yer uchastkasi,13470522.7,134705227.0,UZ-FA,Yer uchastkalari,0,69,0,0,25.0,0.09999999999999999,-1.0,4.5,0.6715,0.9988753,0,https://e-auksion.uz/lot-view?lot_id=23330572,,,
23204215,"Ko`chma savdo joyi, yo`l yoqasida - SX122637",75168.0,75168.0,UZ-TO,Koʻchma savdo joylari,0,59,0,0,50.0,1.0,-1.0,2.5,0.0285,0.00037177262,0,https://e-auksion.uz/lot-view?lot_id=23204215,,,
23446333,Бўш ер участкаси - UK1712-1324428,41051178.5,410511785.0,UZ-SI,Qishloq xo‘jaligiga moʼljallangan yer uchastkalari,0,181,0,0,15.0,0.1,-1.0,4.5,0.6862,0.9991792,0,https://e-auksion.uz/lot-view?lot_id=23446333,,,
23332006,MG1735222010/86 yer uchastkasi,4708750.0,6903738.0,UZ-SU,Yer uchastkalari,0,57,0,0,12.5,0.682058038703091,-1.0,4.5,0.6542,0.9976787,0,https://e-auksion.uz/lot-view?lot_id=23332006,,,
22958211,Ko'p qavatli uydagi xonadon,800000000.0,800000000.0,UZ-TK,Koʻchmas mulk,0,1,1,1,5.0,1.0,-1.0,7.0,0.9404,0.99934024,1,https://e-auksion.uz/lot-view?lot_id=22958211,,,
22838426,Savdo shaxobchasi (Blok-3   142-sonli savdo do'koni),119782420.8,171117744.0,UZ-TK,Koʻchmas mulk,0,1,1,1,5.0,0.7,-1.0,7.0,0.9557,0.99954873,1,https://e-auksion.uz/lot-view?lot_id=22838426,,,
22836692,Ko‘p qavatli uydagi xonadon,8657953235.0,8657953235.0,UZ-JI,Koʻchmas mulk,0,1,1,0,3.0,1.0,-1.0,6.0,0.9785,0.997698,1,https://e-auksion.uz/lot-view?lot_id=22836692,,,
23299509,Podshipnik 209,371101.36,742202.72,UZ-QA,"""Oʻzpaxtasanoat"" AJ mol-mulklari",0,24,0,0,50.0,0.5,-1.0,4.5,0.7135,0.99881387,1,https://e-auksion.uz/lot-view?lot_id=23299509,,,
23465020,Бўш ер участкаси - Y1727256-482405/045,2971722.99,14858614.93,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,80,0,0,25.0,0.20000000026920411,-1.0,4.5,0.6211,0.99943346,0,https://e-auksion.uz/lot-view?lot_id=23465020,,,
23272623,KA1722214016/11-1 yer uchastkasi,41758696.8,417586968.0,UZ-QR,Yer uchastkalari,0,25,0,0,10.0,0.09999999999999999,-1.0,4.5,0.6546,0.99876934,0,https://e-auksion.uz/lot-view?lot_id=23272623,,,
23451846,Бўш ер участкаси - Y1727220-608493/129,11717220.67,58586103.36,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,18,0,0,25.0,0.1999999999658622,-1.0,4.5,0.6615,0.9993451,0,https://e-auksion.uz/lot-view?lot_id=23451846,,,
23470497,46A/1/15,902956000.0,902956000.0,UZ-TK,"Yangi Toshkent ""Sharq bahori""",0,1,1,0,5.0,1.0,-1.0,5.5,0.8376,0.9927356,1,https://e-auksion.uz/lot-view?lot_id=23470497,,,
23462369,Бўш ер участкаси - Y1718230-1151688/006,3218176.0,16090880.0,UZ-BU,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,245,0,0,25.0,0.2,-1.0,4.5,0.6293,0.9994562,0,https://e-auksion.uz/lot-view?lot_id=23462369,,,
23456218,Бўш ер участкаси - Y1722210-937364/049,43795.0,218975.0,UZ-QR,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,325,0,0,50.0,0.2,-1.0,4.5,0.7481,0.99897027,1,https://e-auksion.uz/lot-view?lot_id=23456218,,,
23297779,"Ko`chma savdo joyi, yo`l yoqasida - SX148187",440000.0,440000.0,UZ-SU,Koʻchma savdo joylari,0,44,0,0,25.0,1.0,-1.0,2.5,0.0428,0.00044680724,0,https://e-auksion.uz/lot-view?lot_id=23297779,,,
23260657,Avtomobillarga texnik xizmat ko`rsatish binosi,631687500.0,631687500.0,UZ-TO,Koʻchmas mulk,0,12,0,0,5.0,1.0,-1.0,4.0,0.796,0.905135,1,https://e-auksion.uz/lot-view?lot_id=23260657,,,
23458510,Бўш ер участкаси - Y1727248-809093/001,13435714.11,67178570.55,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,322,0,0,25.0,0.2,-1.0,4.5,0.6717,0.999032,0,https://e-auksion.uz/lot-view?lot_id=23458510,,,
22836845,KA1733220011/25-1 yer uchastkasi,42037864.0,42037864.0,UZ-TO,Yer uchastkalari,0,1,1,0,10.0,1.0,-1.0,4.5,0.732,0.99239,1,https://e-auksion.uz/lot-view?lot_id=22836845,,,
23098301,MALIBU 2,335200768.0,335200768.0,UZ-TK,Avtotransport,0,1,1,1,5.0,1.0,-1.0,7.0,0.9206,0.99930966,1,https://e-auksion.uz/lot-view?lot_id=23098301,,,
23271175,KA1724228009/27-1 yer uchastkasi,4635000.0,16218000.0,UZ-JI,Yer uchastkalari,0,29,0,0,25.0,0.28579356270810213,-1.0,4.5,0.6117,0.99936193,0,https://e-auksion.uz/lot-view?lot_id=23271175,,,
23453711,Бўш ер участкаси - Y1735211-934267/002,747032.6,3735163.0,UZ-SU,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,320,0,0,25.0,0.19999999999999998,-1.0,4.5,0.655,0.99934655,0,https://e-auksion.uz/lot-view?lot_id=23453711,,,
23274418,KA1735207027/36-1 yer uchastkasi,4714554.61,8698842.608,UZ-SU,Yer uchastkalari,0,20,0,0,25.0,0.5419749295916909,-1.0,4.5,0.6376,0.9991048,0,https://e-auksion.uz/lot-view?lot_id=23274418,,,
23329628,MG1706246034/126 yer uchastkasi,24096085.2,240960851.976,UZ-SA,Yer uchastkalari,0,70,0,0,7.5,0.10000000000996012,-1.0,5.5,0.7323,0.99929905,1,https://e-auksion.uz/lot-view?lot_id=23329628,,,
23339208,"Ko`chma savdo joyi, Yo'l yoqasida - SX195240",994445.76,994445.76,UZ-NG,Koʻchma savdo joylari,0,1,1,0,25.0,1.0,-1.0,4.5,0.7293,0.9872004,1,https://e-auksion.uz/lot-view?lot_id=23339208,,,
23455120,Бўш ер участкаси - Y1714236-977924/013,4928096.95,24640484.75,UZ-NW,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,303,0,0,25.0,0.2,-1.0,4.5,0.6263,0.9994686,0,https://e-auksion.uz/lot-view?lot_id=23455120,,,
23461993,Бўш ер участкаси - Y1727212-1020387/016,13222341.93,66111709.66,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,262,0,0,25.0,0.19999999996974818,-1.0,4.5,0.6458,0.9993692,0,https://e-auksion.uz/lot-view?lot_id=23461993,,,
23295647,"Ko`chma savdo joyi, yo`l yoqasida - SX27706",41895.0,41895.0,UZ-SU,Koʻchma savdo joylari,0,87,0,0,50.0,1.0,-1.0,2.5,0.0471,0.0004527181,0,https://e-auksion.uz/lot-view?lot_id=23295647,,,
22797767,Frezalash orqali ajratib olingan asfalt beton qoplamasi mahsuloti,75000000.0,75000000.0,UZ-BU,Boshqa mulklar,0,1,1,1,10.0,1.0,-1.0,6.0,0.8661,0.99803954,1,https://e-auksion.uz/lot-view?lot_id=22797767,,,
23457336,Бўш ер участкаси - Y1714204-778192/073,1753970.11,8769850.56,UZ-NW,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,313,0,0,25.0,0.19999999977194594,-1.0,4.5,0.6535,0.99933404,0,https://e-auksion.uz/lot-view?lot_id=23457336,,,
23451759,Бўш ер участкаси - Y1727250-1012476/050,7131106.94,35655534.72,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,38,0,0,25.0,0.19999999988781547,-1.0,4.5,0.6702,0.9994179,0,https://e-auksion.uz/lot-view?lot_id=23451759,,,
23336093,KA1708228008/15-1 yer uchastkasi,11853915.5,118539155.0,UZ-FA,Yer uchastkalari,0,35,0,0,25.0,0.1,-1.0,4.5,0.6798,0.9988154,0,https://e-auksion.uz/lot-view?lot_id=23336093,,,
23444865,Бўш ер участкаси - Y1710212-457052/069,2105789.8,10528949.0,UZ-QA,Qishloq xo‘jaligiga moʼljallangan yer uchastkalari,0,324,0,0,25.0,0.19999999999999998,-1.0,4.5,0.6646,0.9991055,0,https://e-auksion.uz/lot-view?lot_id=23444865,,,
23451940,Бўш ер участкаси - Y1730242-1217851/019,4455948.1,22279740.48,UZ-XO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,28,0,0,25.0,0.2000000001795353,-1.0,4.5,0.6204,0.9994405,0,https://e-auksion.uz/lot-view?lot_id=23451940,,,
23450270,Бўш ер участкаси - Y1730242-1149651/040,1151246.77,5756233.85,UZ-XO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,122,0,0,25.0,0.2,-1.0,4.5,0.6241,0.999188,0,https://e-auksion.uz/lot-view?lot_id=23450270,,,
23336696,KA1718215045/1-9 yer uchastkasi,690640079.54,1997680269.3779998,UZ-BU,Yer uchastkalari,0,33,0,0,2.5,0.34572102959951573,-1.0,5.5,0.786,0.9989317,1,https://e-auksion.uz/lot-view?lot_id=23336696,,,
23456655,Бўш ер участкаси - Y1708220-254913/012,11791237.2,58956186.0,UZ-FA,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,322,0,0,25.0,0.19999999999999998,-1.0,4.5,0.6692,0.999032,0,https://e-auksion.uz/lot-view?lot_id=23456655,,,
23465872,Бўш ер участкаси - Y1730238-856793/016,3998937.1,19994685.5,UZ-XO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,52,0,0,25.0,0.2,-1.0,4.5,0.6014,0.9993893,0,https://e-auksion.uz/lot-view?lot_id=23465872,,,
23000460,TRACKER-2,184500000.0,184500000.0,UZ-BU,Avtotransport,0,1,1,1,5.0,1.0,-1.0,7.0,0.9091,0.9992823,1,https://e-auksion.uz/lot-view?lot_id=23000460,,,
23275169,KA1722201025/4-1 yer uchastkasi,22602499.8,37670832.99999999,UZ-QR,Yer uchastkalari,0,15,0,0,7.5,0.6000000000000001,-1.0,5.5,0.6927,0.9988832,0,https://e-auksion.uz/lot-view?lot_id=23275169,,,
23433470,Sobiq Ma`muriy bino,159294300.0,530981000.0,UZ-SI,Davlat aktivlari,0,32,0,0,5.0,0.3,-1.0,5.5,0.7522,0.99946564,1,https://e-auksion.uz/lot-view?lot_id=23433470,,,
23468607,Бўш ер участкаси - Y1708220-1352864/001,2962247.0,14811235.0,UZ-FA,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,20,0,0,25.0,0.2,-1.0,4.5,0.6295,0.99942774,0,https://e-auksion.uz/lot-view?lot_id=23468607,,,
23334667,KA1708237002/4-1 yer uchastkasi,4218750.0,7212510.0,UZ-FA,Yer uchastkalari,0,38,0,0,12.5,0.5849211994160147,-1.0,4.5,0.6542,0.9987501,0,https://e-auksion.uz/lot-view?lot_id=23334667,,,
23329535,MG1706204036/22 yer uchastkasi,28916071.17,289160711.712,UZ-SA,Yer uchastkalari,0,69,0,0,7.5,0.09999999999585006,-1.0,5.5,0.7323,0.9992822,1,https://e-auksion.uz/lot-view?lot_id=23329535,,,
23442612,"Ko`chma savdo joyi, bino oldida - SX64427",375000.0,375000.0,UZ-AN,Koʻchma savdo joylari,0,82,0,0,50.0,1.0,-1.0,2.5,0.0299,0.0004516276,0,https://e-auksion.uz/lot-view?lot_id=23442612,,,
23438866,NEXIA 3  01 829 XFA,56976640.0,56976640.0,UZ-TK,Avtotransport,0,3,0,0,10.0,1.0,-1.0,2.5,0.0656,0.002079001,0,https://e-auksion.uz/lot-view?lot_id=23438866,,,
23458245,Бўш ер участкаси - Y1727228-679150/013,6477376.09,32386880.44,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,315,0,0,25.0,0.2000000000617534,-1.0,4.5,0.6678,0.99933416,0,https://e-auksion.uz/lot-view?lot_id=23458245,,,
23273663,KA1708209002/87-1 yer uchastkasi,5226848.27,26134241.32,UZ-FA,Yer uchastkalari,0,24,0,0,25.0,0.20000000022958384,-1.0,4.5,0.6356,0.9994981,0,https://e-auksion.uz/lot-view?lot_id=23273663,,,
23275600,KA1718216001/5-1 yer uchastkasi,28697489.65,40996413.792,UZ-BU,Yer uchastkalari,0,14,0,0,7.5,0.6999999998926735,-1.0,5.5,0.7014,0.9900878,0,https://e-auksion.uz/lot-view?lot_id=23275600,,,
23295814,"Ko`chma savdo joyi, yo`l yoqasida - SX24775",2520000.0,2520000.0,UZ-NG,Koʻchma savdo joylari,0,87,0,0,25.0,1.0,-1.0,2.5,0.0552,0.00060130074,0,https://e-auksion.uz/lot-view?lot_id=23295814,,,
23470492,46A/1/24,850854000.0,850854000.0,UZ-TK,"Yangi Toshkent ""Sharq bahori""",0,1,1,0,5.0,1.0,-1.0,5.5,0.8385,0.990818,1,https://e-auksion.uz/lot-view?lot_id=23470492,,,
22758396,MG1712408011/26 yer uchastkasi,32464110.0,32464109.999999996,UZ-SI,Yer uchastkalari,0,1,1,0,15.0,1.0000000000000002,-1.0,5.0,0.793,0.9985715,1,https://e-auksion.uz/lot-view?lot_id=22758396,,,
23271246,KA1706246041/10-1 yer uchastkasi,4635000.0,21328677.0,UZ-SA,Yer uchastkalari,0,29,0,0,12.5,0.21731305697020026,-1.0,4.5,0.6164,0.99938047,0,https://e-auksion.uz/lot-view?lot_id=23271246,,,
23449017,Бўш ер участкаси - Y1722212-1137735/006,4720619.6,23603098.0,UZ-QR,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,144,0,0,25.0,0.19999999999999998,-1.0,4.5,0.6247,0.99938786,0,https://e-auksion.uz/lot-view?lot_id=23449017,,,
23458871,Бўш ер участкаси - Y1724226-148049/090,1963496.6,9817483.0,UZ-JI,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,316,0,0,25.0,0.2,-1.0,4.5,0.6377,0.99959093,0,https://e-auksion.uz/lot-view?lot_id=23458871,,,
23407063,UP102+UPX1 +Hand iron (large size) + Hand iron Teflon sole (s model) rusumli to‘plamda vakuumli to‘rtburchak dazmollash stoli (Pryamougolniy gladilniy stol s vakuumom v komplekte),4361836.39,6231194.84,UZ-AN,Boshqa mulklar,0,1,1,1,5.0,0.7000000003209657,-1.0,6.5,0.8968,0.9985769,1,https://e-auksion.uz/lot-view?lot_id=23407063,,,
23406303,"Ko`chma savdo joyi, yo`l yoqasida - SX124346",139635.0,139635.0,UZ-TO,Koʻchma savdo joylari,0,59,0,0,50.0,1.0,-1.0,2.5,0.0259,0.00037177262,0,https://e-auksion.uz/lot-view?lot_id=23406303,,,
23098121,"Ko`chma savdo joyi, Yo'l yoqasida - SX193351",702528.55,702528.55,UZ-QA,Koʻchma savdo joylari,0,1,1,0,25.0,1.0,-1.0,5.0,0.8076,0.9971215,1,https://e-auksion.uz/lot-view?lot_id=23098121,,,
23377818,MG1722212027/102 yer uchastkasi,26628846.2,266288462.0,UZ-QR,Yer uchastkalari,0,48,0,0,15.0,0.09999999999999999,-1.0,4.5,0.67,0.9986492,0,https://e-auksion.uz/lot-view?lot_id=23377818,,,
23407117,Kultivator (Zav №60),29585000.0,29585000.0,UZ-AN,Maxsus texnikalar,0,1,1,0,15.0,1.0,-1.0,4.5,0.718,0.9857328,1,https://e-auksion.uz/lot-view?lot_id=23407117,,,
23455369,Бўш ер участкаси - Y1714216-15195/072,2366689.01,11833445.05,UZ-NW,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,311,0,0,25.0,0.19999999999999996,-1.0,4.5,0.6494,0.9993818,0,https://e-auksion.uz/lot-view?lot_id=23455369,,,
23204152,"Ko`chma savdo joyi, yo`l yoqasida - SX115530",234000.0,234000.0,UZ-QR,Koʻchma savdo joylari,0,60,0,0,50.0,1.0,-1.0,2.5,0.0198,0.00037273878,0,https://e-auksion.uz/lot-view?lot_id=23204152,,,
23339341,DAMAS 2,71300000.0,71300000.0,UZ-TK,Avtotransport,0,1,1,1,5.0,1.0,-1.0,6.5,0.8987,0.9976185,1,https://e-auksion.uz/lot-view?lot_id=23339341,,,
23378779,TTZ-80.10,34200000.0,34200000.0,UZ-QA,Maxsus texnikalar,0,4,0,0,15.0,1.0,-1.0,2.5,0.0954,0.0015415481,0,https://e-auksion.uz/lot-view?lot_id=23378779,,,
23269899,MG1730408019/63 yer uchastkasi,4608750.0,6762594.0,UZ-XO,Yer uchastkalari,0,33,0,0,25.0,0.6815062385824138,-1.0,4.5,0.6129,0.9988411,0,https://e-auksion.uz/lot-view?lot_id=23269899,,,
23437467,Shkaf H8142S09-3T,2409888.32,4819777.0,UZ-TK,"""Oʻzpaxtasanoat"" AJ mol-mulklari",0,111,0,0,25.0,0.4999999626538738,-1.0,4.5,0.6943,0.9975459,0,https://e-auksion.uz/lot-view?lot_id=23437467,,,
23461439,Бўш ер участкаси - Y1708223-08431/131,8512960.2,42564801.0,UZ-FA,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,271,0,0,25.0,0.19999999999999998,-1.0,4.5,0.6298,0.9993954,0,https://e-auksion.uz/lot-view?lot_id=23461439,,,
23205323,TICO,6208000.0,6208000.0,UZ-SI,Avtotransport,0,8,0,1,5.0,1.0,-1.0,5.0,0.9674,0.9991647,1,https://e-auksion.uz/lot-view?lot_id=23205323,,,
23453829,Бўш ер участкаси - Y1733217-980030/001,4501415.94,22507079.7,UZ-TO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,300,0,0,25.0,0.2,-1.0,4.5,0.6471,0.9995005,0,https://e-auksion.uz/lot-view?lot_id=23453829,,,
23460497,Бўш ер участкаси - Y1712234-397761/032,41700.0,208500.0,UZ-SI,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,274,0,0,50.0,0.2,-1.0,4.5,0.7351,0.9993617,1,https://e-auksion.uz/lot-view?lot_id=23460497,,,
23447951,Бўш ер участкаси - Y1724226-1015054/019,1562402.0,7812010.0,UZ-JI,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,285,0,0,25.0,0.2,-1.0,4.5,0.6438,0.9995041,0,https://e-auksion.uz/lot-view?lot_id=23447951,,,
23257291,"Ko`chma savdo joyi, yo`l yoqasida - SX55246",186400.0,186400.0,UZ-AN,Koʻchma savdo joylari,0,83,0,0,50.0,1.0,-1.0,2.5,0.0383,0.00040456056,0,https://e-auksion.uz/lot-view?lot_id=23257291,,,
23367008,"Ko`chma savdo joyi, yo`l yoqasida - SX94214",88662.0,88662.0,UZ-SU,Koʻchma savdo joylari,0,64,0,0,50.0,1.0,-1.0,2.5,0.0124,0.00037177262,0,https://e-auksion.uz/lot-view?lot_id=23367008,,,
23449977,Бўш ер участкаси - Y1727228-1029376/016,2046959.92,10234799.61,UZ-AN,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,129,0,0,25.0,0.19999999980458827,-1.0,4.5,0.6286,0.9994772,0,https://e-auksion.uz/lot-view?lot_id=23449977,,,
23270566,KA1714204024/33-1 yer uchastkasi,4635000.0,22540580.0,UZ-NW,Yer uchastkalari,0,29,0,0,12.5,0.20562913642861008,-1.0,4.5,0.6171,0.99933535,0,https://e-auksion.uz/lot-view?lot_id=23270566,,,
23336704,MG1706403015/33 yer uchastkasi,4818750.0,44223659.80799999,UZ-SA,Yer uchastkalari,0,33,0,0,25.0,0.10896316634400972,-1.0,4.5,0.6369,0.9992957,0,https://e-auksion.uz/lot-view?lot_id=23336704,,,
23230013,"""Temiryo`lcargo"" AJga tegishli yopiq vagon (ijara)",1469160000.0,1469160000.0,UZ-TK,Davlat mulkini ijaraga berish,0,1,1,0,5.0,1.0,-1.0,5.5,0.8486,0.9801819,1,https://e-auksion.uz/lot-view?lot_id=23230013,,,
23069475,Savdo do‘koni ,183600000.0,183600000.0,UZ-BU,Koʻchmas mulk,0,1,1,1,5.0,1.0,-1.0,7.0,0.8901,0.99937963,1,https://e-auksion.uz/lot-view?lot_id=23069475,,,
22838489,LACETTI,164296500.0,164296500.0,UZ-TK,Avtotransport,0,1,1,1,5.0,1.0,-1.0,7.0,0.9121,0.9993864,1,https://e-auksion.uz/lot-view?lot_id=22838489,,,
23301024,NEXIA,18750000.0,18750000.0,UZ-NW,Avtotransport,0,2,0,1,5.0,1.0,-1.0,5.0,0.9664,0.99926,1,https://e-auksion.uz/lot-view?lot_id=23301024,,,
22797863,ZIL 131H,95395706.0,95395706.0,UZ-AN,Avtotransport,0,1,1,1,5.0,1.0,-1.0,7.0,0.9207,0.99922824,1,https://e-auksion.uz/lot-view?lot_id=22797863,,,
23068670,KA1712401023/16-1 yer uchastkasi,2205026146.8,2205026146.7999997,UZ-SI,Yer uchastkalari,0,1,1,0,4.0,1.0000000000000002,-1.0,6.0,0.8982,0.99793303,1,https://e-auksion.uz/lot-view?lot_id=23068670,,,
23437152,Y1735215008/9 yer uchastkasi,12539003.0,12539003.0,UZ-SU,Yer uchastkalari,0,1,1,0,25.0,1.0,-1.0,4.5,0.6986,0.99322695,0,https://e-auksion.uz/lot-view?lot_id=23437152,,,
23330170,MG1735212004/59 yer uchastkasi,4608750.0,8116057.0,UZ-SU,Yer uchastkalari,0,58,0,0,12.5,0.5678557949999612,-1.0,4.5,0.6555,0.99850476,0,https://e-auksion.uz/lot-view?lot_id=23330170,,,
23459761,Бўш ер участкаси - Y1710235-947709/001,25738.0,128690.0,UZ-QA,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,283,0,0,50.0,0.2,-1.0,4.5,0.7338,0.9993654,1,https://e-auksion.uz/lot-view?lot_id=23459761,,,
23470333,NEXIA 3,82680000.0,82680000.0,UZ-QA,Avtotransport,0,1,1,1,5.0,1.0,-1.0,6.5,0.8745,0.9983411,1,https://e-auksion.uz/lot-view?lot_id=23470333,,,
22837100,KA1722220028/13-17 yer uchastkasi,2135266554.62,2135266554.6159997,UZ-QR,Yer uchastkalari,0,1,1,0,4.0,1.0000000000018734,-1.0,5.5,0.8604,0.99283934,1,https://e-auksion.uz/lot-view?lot_id=22837100,,,
23457496,Бўш ер участкаси - Y1730218-958631/039,874241.19,4371205.94,UZ-XO,Dehqon xoʼjaligiga moʼljallangan yer uchastkalari,0,321,0,0,25.0,0.2000000004575396,-1.0,4.5,0.6696,0.99892396,0,https://e-auksion.uz/lot-view?lot_id=23457496,,,
23136658,Xonadon,142898071.0,142898071.0,UZ-SI,Koʻchmas mulk,0,1,1,1,5.0,1.0,-1.0,7.0,0.912,0.9995455,1,https://e-auksion.uz/lot-view?lot_id=23136658,,,
23374964,KA1718215066/29-1 yer uchastkasi,9476612.5,31588708.319999993,UZ-BU,Yer uchastkalari,0,20,0,0,12.5,0.3000000001266276,-1.0,4.5,0.6417,0.9990839,0,https://e-auksion.uz/lot-view?lot_id=23374964,,,
23425342,Tuqimachilik maxsulotlari ishlab chiqarish majmuasi binosi,44615177428.0,44615177428.0,UZ-QA,Koʻchmas mulk,0,51,0,1,5.0,1.0,-1.0,6.0,0.9973,0.99555945,1,https://e-auksion.uz/lot-view?lot_id=23425342,,,
